order_book_id,symbol,filtered_reason,date,rank
113502.XSHG,嘉澳转债,停牌,2018-01-08,17
128010.XSHE,蔚蓝转债,"无/低成交, 量:1180, 额:141055.14",2018-01-08,23
113502.XSHG,嘉澳转债,停牌,2018-01-15,22
113502.XSHG,嘉澳转债,停牌,2018-01-22,18
113502.XSHG,嘉澳转债,停牌,2018-01-29,21
113502.XSHG,嘉澳转债,停牌,2018-02-05,19
113502.XSHG,嘉澳转债,停牌,2018-02-12,16
113502.XSHG,嘉澳转债,停牌,2018-02-22,16
113502.XSHG,嘉澳转债,停牌,2018-02-26,20
123007.XSHE,道氏转债,停牌,2018-03-05,16
113502.XSHG,嘉澳转债,停牌,2018-03-05,27
123007.XSHE,道氏转债,停牌,2018-03-12,20
113502.XSHG,嘉澳转债,停牌,2018-03-12,26
123007.XSHE,道氏转债,停牌,2018-03-19,19
113502.XSHG,嘉澳转债,停牌,2018-03-19,26
127004.XSHE,模塑转债,"无/低成交, 量:4270, 额:408087.89",2018-03-19,50
123007.XSHE,道氏转债,停牌,2018-03-26,17
113502.XSHG,嘉澳转债,停牌,2018-03-26,26
123007.XSHE,道氏转债,停牌,2018-04-02,20
113502.XSHG,嘉澳转债,停牌,2018-04-02,29
113016.XSHG,小康转债,停牌,2018-04-09,12
123007.XSHE,道氏转债,停牌,2018-04-09,16
113502.XSHG,嘉澳转债,停牌,2018-04-09,26
123007.XSHE,道氏转债,停牌,2018-04-16,18
113502.XSHG,嘉澳转债,停牌,2018-04-16,28
123007.XSHE,道氏转债,停牌,2018-04-23,18
113502.XSHG,嘉澳转债,停牌,2018-04-23,27
123007.XSHE,道氏转债,停牌,2018-05-02,17
113502.XSHG,嘉澳转债,停牌,2018-05-02,31
123007.XSHE,道氏转债,停牌,2018-05-07,18
128022.XSHE,众信转债,停牌,2018-05-07,23
113502.XSHG,嘉澳转债,停牌,2018-05-07,29
123007.XSHE,道氏转债,停牌,2018-05-14,21
128022.XSHE,众信转债,停牌,2018-05-14,26
128036.XSHE,金农转债,停牌,2018-05-21,6
128022.XSHE,众信转债,停牌,2018-05-21,29
128036.XSHE,金农转债,停牌,2018-05-28,6
128022.XSHE,众信转债,停牌,2018-05-28,29
128010.XSHE,蔚蓝转债,"无/低成交, 量:3535, 额:382980.33",2018-05-28,47
123004.XSHE,铁汉转债,停牌,2018-05-28,51
128022.XSHE,众信转债,停牌,2018-06-04,34
113504.XSHG,艾华转债,"无/低成交, 量:630, 额:67713.0",2018-06-04,39
123004.XSHE,铁汉转债,停牌,2018-06-04,53
128022.XSHE,众信转债,停牌,2018-06-11,25
123004.XSHE,铁汉转债,停牌,2018-06-11,50
113008.XSHG,电气转债,停牌,2018-06-11,63
110039.XSHG,宝信转债,已公告强赎: 2018-06-13,2018-06-19,12
123004.XSHE,铁汉转债,停牌,2018-06-19,46
113008.XSHG,电气转债,停牌,2018-06-19,62
128025.XSHE,特一转债,"无/低成交, 量:4800, 额:439404.333",2018-06-25,4
110039.XSHG,宝信转债,已公告强赎: 2018-06-13,2018-06-25,38
123004.XSHE,铁汉转债,停牌,2018-06-25,47
113008.XSHG,电气转债,停牌,2018-06-25,63
110034.XSHG,九州转债,"无/低成交, 量:3630, 额:382472.0",2018-07-02,28
113502.XSHG,嘉澳转债,"无/低成交, 量:4130, 额:364351.0",2018-07-02,45
123004.XSHE,铁汉转债,停牌,2018-07-02,47
128010.XSHE,蔚蓝转债,"无/低成交, 量:2582, 额:251745.802",2018-07-02,55
110039.XSHG,宝信转债,已公告强赎: 2018-06-13,2018-07-02,56
113008.XSHG,电气转债,停牌,2018-07-02,66
128030.XSHE,天康转债,"无/低成交, 量:3231, 额:296716.112",2018-07-09,12
123004.XSHE,铁汉转债,停牌,2018-07-09,46
110039.XSHG,宝信转债,停牌,2018-07-09,51
113008.XSHG,电气转债,停牌,2018-07-09,65
128030.XSHE,天康转债,"无/低成交, 量:2848, 额:260435.508",2018-07-16,8
123004.XSHE,铁汉转债,停牌,2018-07-16,48
113008.XSHG,电气转债,停牌,2018-07-16,65
110031.XSHG,航信转债,"无/低成交, 量:4380, 额:451784.0",2018-07-16,69
123004.XSHE,铁汉转债,停牌,2018-07-23,41
123005.XSHE,万信转债,已公告强赎: 2018-07-17,2018-07-23,62
113008.XSHG,电气转债,停牌,2018-07-23,67
113012.XSHG,骆驼转债,"无/低成交, 量:230, 额:22865.0",2018-07-30,16
113016.XSHG,小康转债,"无/低成交, 量:5020, 额:468226.0",2018-07-30,18
123002.XSHE,国祯转债,"无/低成交, 量:2983, 额:315380.489",2018-07-30,28
123004.XSHE,铁汉转债,停牌,2018-07-30,48
128010.XSHE,蔚蓝转债,"无/低成交, 量:4913, 额:490283.782",2018-07-30,62
113008.XSHG,电气转债,停牌,2018-07-30,65
123005.XSHE,万信转债,规模小于一亿: 88410700.0,2018-07-30,66
113012.XSHG,骆驼转债,"无/低成交, 量:790, 额:77737.0",2018-08-06,12
113507.XSHG,天马转债,"无/低成交, 量:2520, 额:241649.0",2018-08-06,17
128022.XSHE,众信转债,"无/低成交, 量:2086, 额:210825.198",2018-08-06,30
123007.XSHE,道氏转债,"无/低成交, 量:2552, 额:252946.48",2018-08-06,40
123004.XSHE,铁汉转债,停牌,2018-08-06,47
123005.XSHE,万信转债,规模小于一亿: 47320200.0,2018-08-06,54
113008.XSHG,电气转债,停牌,2018-08-06,69
128030.XSHE,天康转债,"无/低成交, 量:2126, 额:198349.754",2018-08-13,21
123007.XSHE,道氏转债,"无/低成交, 量:2383, 额:239023.773",2018-08-13,44
123004.XSHE,铁汉转债,停牌,2018-08-13,48
110033.XSHG,国贸转债,"无/低成交, 量:620, 额:65076.0",2018-08-13,51
113502.XSHG,嘉澳转债,"无/低成交, 量:2230, 额:199215.0",2018-08-13,57
123005.XSHE,万信转债,规模小于一亿: 22535700.0,2018-08-13,64
113010.XSHG,江南转债,"无/低成交, 量:880, 额:90080.0",2018-08-13,66
128012.XSHE,辉丰转债,停牌,2018-08-13,77
113505.XSHG,杭电转债,"无/低成交, 量:2550, 额:241891.0",2018-08-20,11
128033.XSHE,迪龙转债,"无/低成交, 量:2103, 额:198784.62",2018-08-20,27
123004.XSHE,铁汉转债,停牌,2018-08-20,48
123007.XSHE,道氏转债,"无/低成交, 量:3703, 额:361374.922",2018-08-20,50
110034.XSHG,九州转债,"无/低成交, 量:410, 额:42886.0",2018-08-20,54
113502.XSHG,嘉澳转债,"无/低成交, 量:4710, 额:415023.0",2018-08-20,63
123005.XSHE,万信转债,已公告强赎: 2018-07-17,2018-08-20,66
113504.XSHG,艾华转债,"无/低成交, 量:2200, 额:237922.0",2018-08-27,28
113019.XSHG,玲珑转债,"无/低成交, 量:4560, 额:474290.0",2018-08-27,40
110041.XSHG,蒙电转债,"无/低成交, 量:3630, 额:358769.0",2018-08-27,43
123004.XSHE,铁汉转债,停牌,2018-08-27,54
123005.XSHE,万信转债,已公告强赎: 2018-07-17,2018-08-27,71
128033.XSHE,迪龙转债,"无/低成交, 量:3323, 额:316419.089",2018-09-03,24
113504.XSHG,艾华转债,"无/低成交, 量:3060, 额:332179.0",2018-09-03,31
123004.XSHE,铁汉转债,停牌,2018-09-03,56
110033.XSHG,国贸转债,"无/低成交, 量:4030, 额:420128.0",2018-09-03,58
128017.XSHE,金禾转债,"无/低成交, 量:1590, 额:163776.41",2018-09-03,68
113507.XSHG,天马转债,"无/低成交, 量:5090, 额:464938.0",2018-09-10,17
128033.XSHE,迪龙转债,"无/低成交, 量:3594, 额:343374.401",2018-09-10,32
128019.XSHE,久立转2,"无/低成交, 量:1835, 额:176011.495",2018-09-10,39
123004.XSHE,铁汉转债,停牌,2018-09-10,53
110033.XSHG,国贸转债,"无/低成交, 量:880, 额:90923.0",2018-09-10,56
128030.XSHE,天康转债,"无/低成交, 量:3510, 额:319552.505",2018-09-10,58
113510.XSHG,再升转债,"无/低成交, 量:3930, 额:367245.0",2018-09-10,61
123007.XSHE,道氏转债,"无/低成交, 量:2030, 额:187363.661",2018-09-10,67
113010.XSHG,江南转债,"无/低成交, 量:3480, 额:356246.0",2018-09-10,73
128014.XSHE,永东转债,"无/低成交, 量:4790, 额:465236.47",2018-09-17,31
113012.XSHG,骆驼转债,"无/低成交, 量:2030, 额:198937.0",2018-09-17,34
128019.XSHE,久立转2,"无/低成交, 量:4176, 额:397334.297",2018-09-17,44
123004.XSHE,铁汉转债,停牌,2018-09-17,55
128030.XSHE,天康转债,"无/低成交, 量:5416, 额:489182.36",2018-09-17,64
128029.XSHE,太阳转债,"无/低成交, 量:2212, 额:240727.997",2018-09-17,70
113502.XSHG,嘉澳转债,"无/低成交, 量:3580, 额:317035.0",2018-09-17,73
113010.XSHG,江南转债,"无/低成交, 量:2680, 额:274616.0",2018-09-17,75
113509.XSHG,新泉转债,"无/低成交, 量:1510, 额:149557.0",2018-09-25,20
128014.XSHE,永东转债,"无/低成交, 量:3320, 额:323895.4",2018-09-25,30
113503.XSHG,泰晶转债,"无/低成交, 量:4730, 额:449548.0",2018-09-25,33
113504.XSHG,艾华转债,"无/低成交, 量:2140, 额:241918.0",2018-09-25,46
123004.XSHE,铁汉转债,停牌,2018-09-25,56
128022.XSHE,众信转债,"无/低成交, 量:1634, 额:165566.88",2018-09-25,58
128032.XSHE,双环转债,"无/低成交, 量:3840, 额:368421.187",2018-09-25,59
128030.XSHE,天康转债,"无/低成交, 量:3897, 额:356229.914",2018-09-25,69
113010.XSHG,江南转债,"无/低成交, 量:4590, 额:470987.0",2018-09-25,77
113502.XSHG,嘉澳转债,"无/低成交, 量:3510, 额:312311.0",2018-09-25,78
113503.XSHG,泰晶转债,"无/低成交, 量:4580, 额:425880.0",2018-10-08,36
110041.XSHG,蒙电转债,"无/低成交, 量:2990, 额:287393.0",2018-10-08,44
123004.XSHE,铁汉转债,停牌,2018-10-08,56
123007.XSHE,道氏转债,"无/低成交, 量:4225, 额:387852.18",2018-10-08,69
113010.XSHG,江南转债,"无/低成交, 量:130, 额:13350.0",2018-10-08,75
128030.XSHE,天康转债,"无/低成交, 量:3818, 额:342800.65",2018-10-08,76
113502.XSHG,嘉澳转债,"无/低成交, 量:4420, 额:391785.0",2018-10-08,77
128010.XSHE,蔚蓝转债,"无/低成交, 量:2090, 额:196282.08",2018-10-08,88
128043.XSHE,东音转债,"无/低成交, 量:4503, 额:400892.052",2018-10-15,16
128025.XSHE,特一转债,"无/低成交, 量:4310, 额:398398.036",2018-10-15,19
113509.XSHG,新泉转债,"无/低成交, 量:3220, 额:307043.0",2018-10-15,26
113507.XSHG,天马转债,"无/低成交, 量:2000, 额:177326.0",2018-10-15,31
128033.XSHE,迪龙转债,"无/低成交, 量:4118, 额:378490.754",2018-10-15,32
113512.XSHG,景旺转债,"无/低成交, 量:3240, 额:359008.0",2018-10-15,38
128027.XSHE,崇达转债,"无/低成交, 量:3440, 额:388750.658",2018-10-15,41
123004.XSHE,铁汉转债,停牌,2018-10-15,48
110040.XSHG,生益转债,"无/低成交, 量:4460, 额:462724.0",2018-10-15,53
113510.XSHG,再升转债,"无/低成交, 量:2690, 额:248295.0",2018-10-15,76
113010.XSHG,江南转债,"无/低成交, 量:3070, 额:315470.0",2018-10-15,79
128010.XSHE,蔚蓝转债,"无/低成交, 量:3520, 额:330486.759",2018-10-15,90
128033.XSHE,迪龙转债,"无/低成交, 量:3937, 额:358494.726",2018-10-22,25
113504.XSHG,艾华转债,"无/低成交, 量:2620, 额:286829.0",2018-10-22,34
123004.XSHE,铁汉转债,停牌,2018-10-22,54
128022.XSHE,众信转债,停牌,2018-10-22,75
128030.XSHE,天康转债,"无/低成交, 量:3018, 额:267184.824",2018-10-22,78
123007.XSHE,道氏转债,停牌,2018-10-22,85
113509.XSHG,新泉转债,"无/低成交, 量:3720, 额:354148.0",2018-10-29,9
128043.XSHE,东音转债,"无/低成交, 量:3751, 额:335408.865",2018-10-29,16
128025.XSHE,特一转债,"无/低成交, 量:4390, 额:414913.46",2018-10-29,19
128033.XSHE,迪龙转债,"无/低成交, 量:660, 额:61105.08",2018-10-29,26
113504.XSHG,艾华转债,"无/低成交, 量:360, 额:39097.0",2018-10-29,27
113503.XSHG,泰晶转债,"无/低成交, 量:5470, 额:496224.0",2018-10-29,33
113012.XSHG,骆驼转债,"无/低成交, 量:170, 额:16118.0",2018-10-29,44
128027.XSHE,崇达转债,"无/低成交, 量:370, 额:41342.87",2018-10-29,46
123004.XSHE,铁汉转债,停牌,2018-10-29,49
113019.XSHG,玲珑转债,"无/低成交, 量:3250, 额:325076.0",2018-10-29,59
128030.XSHE,天康转债,"无/低成交, 量:3291, 额:292079.22",2018-10-29,76
113010.XSHG,江南转债,"无/低成交, 量:620, 额:63834.0",2018-10-29,81
123004.XSHE,铁汉转债,停牌,2018-11-05,54
110033.XSHG,国贸转债,"无/低成交, 量:2470, 额:258453.0",2018-11-05,62
128029.XSHE,太阳转债,"无/低成交, 量:2085, 额:217821.918",2018-11-05,69
110031.XSHG,航信转债,"无/低成交, 量:2600, 额:274516.0",2018-11-05,85
113504.XSHG,艾华转债,"无/低成交, 量:3170, 额:357682.0",2018-11-12,33
110034.XSHG,九州转债,"无/低成交, 量:2040, 额:210042.0",2018-11-12,46
113012.XSHG,骆驼转债,"无/低成交, 量:2100, 额:203842.0",2018-11-12,51
123004.XSHE,铁汉转债,停牌,2018-11-12,56
128029.XSHE,太阳转债,"无/低成交, 量:1585, 额:166052.758",2018-11-12,70
123007.XSHE,道氏转债,"无/低成交, 量:4242, 额:392092.7070000001",2018-11-12,72
128022.XSHE,众信转债,"无/低成交, 量:4824, 额:458139.089",2018-11-12,76
113504.XSHG,艾华转债,"无/低成交, 量:2800, 额:314307.0",2018-11-19,38
123004.XSHE,铁汉转债,停牌,2018-11-19,61
128030.XSHE,天康转债,"无/低成交, 量:3420, 额:316178.194",2018-11-19,79
128017.XSHE,金禾转债,"无/低成交, 量:3660, 额:376320.366",2018-11-19,80
128033.XSHE,迪龙转债,"无/低成交, 量:971, 额:95105.073",2018-11-26,22
128019.XSHE,久立转2,"无/低成交, 量:1005, 额:97668.225",2018-11-26,37
113504.XSHG,艾华转债,"无/低成交, 量:3380, 额:371683.0",2018-11-26,40
113503.XSHG,泰晶转债,"无/低成交, 量:1420, 额:134366.0",2018-11-26,43
123004.XSHE,铁汉转债,停牌,2018-11-26,51
113510.XSHG,再升转债,"无/低成交, 量:2000, 额:187101.0",2018-11-26,53
110033.XSHG,国贸转债,"无/低成交, 量:3190, 额:340542.0",2018-11-26,54
113012.XSHG,骆驼转债,"无/低成交, 量:1210, 额:116686.0",2018-11-26,55
110038.XSHG,济川转债,"无/低成交, 量:640, 额:72282.0",2018-11-26,64
128029.XSHE,太阳转债,"无/低成交, 量:260, 额:26675.05",2018-11-26,74
128017.XSHE,金禾转债,"无/低成交, 量:2849, 额:286738.03",2018-11-26,78
123007.XSHE,道氏转债,"无/低成交, 量:4672, 额:433212.792",2018-11-26,82
113010.XSHG,江南转债,"无/低成交, 量:1060, 额:108931.0",2018-11-26,85
128033.XSHE,迪龙转债,"无/低成交, 量:3849, 额:378335.7720000001",2018-12-03,25
123004.XSHE,铁汉转债,停牌,2018-12-03,61
113010.XSHG,江南转债,"无/低成交, 量:1080, 额:111061.0",2018-12-03,89
128043.XSHE,东音转债,"无/低成交, 量:4508, 额:439892.491",2018-12-10,17
128025.XSHE,特一转债,"无/低成交, 量:5030, 额:483622.1",2018-12-10,22
128033.XSHE,迪龙转债,"无/低成交, 量:2226, 额:217089.541",2018-12-10,27
113507.XSHG,天马转债,"无/低成交, 量:4690, 额:433966.0",2018-12-10,50
123004.XSHE,铁汉转债,停牌,2018-12-10,56
110041.XSHG,蒙电转债,"无/低成交, 量:1900, 额:187995.0",2018-12-10,57
110033.XSHG,国贸转债,"无/低成交, 量:4140, 额:436392.0",2018-12-10,69
113511.XSHG,千禾转债,"无/低成交, 量:4620, 额:436942.0",2018-12-10,79
128022.XSHE,众信转债,"无/低成交, 量:1076, 额:102783.768",2018-12-10,85
113010.XSHG,江南转债,"无/低成交, 量:2920, 额:301438.0",2018-12-10,91
123013.XSHE,横河转债,"无/低成交, 量:3700, 额:343819.416",2018-12-17,12
128033.XSHE,迪龙转债,"无/低成交, 量:5047, 额:494941.411",2018-12-17,30
113504.XSHG,艾华转债,"无/低成交, 量:2580, 额:281427.0",2018-12-17,46
128019.XSHE,久立转2,"无/低成交, 量:821, 额:79979.81",2018-12-17,47
123004.XSHE,铁汉转债,停牌,2018-12-17,60
113510.XSHG,再升转债,"无/低成交, 量:3860, 额:363923.0",2018-12-17,65
110033.XSHG,国贸转债,"无/低成交, 量:1170, 额:123012.0",2018-12-17,74
128022.XSHE,众信转债,"无/低成交, 量:4510, 额:432513.78",2018-12-17,88
123007.XSHE,道氏转债,"无/低成交, 量:4243, 额:416587.319",2018-12-17,89
113010.XSHG,江南转债,"无/低成交, 量:1640, 额:168520.0",2018-12-17,93
128023.XSHE,亚太转债,"无/低成交, 量:5515, 额:493024.9",2018-12-17,97
123013.XSHE,横河转债,"无/低成交, 量:2705, 额:249519.091",2018-12-24,6
128025.XSHE,特一转债,"无/低成交, 量:2516, 额:234950.178",2018-12-24,25
128042.XSHE,凯中转债,"无/低成交, 量:2135, 额:202803.464",2018-12-24,38
113505.XSHG,杭电转债,"无/低成交, 量:4920, 额:439674.0",2018-12-24,51
113507.XSHG,天马转债,"无/低成交, 量:3400, 额:312077.0",2018-12-24,59
128040.XSHE,华通转债,"无/低成交, 量:3229, 额:287907.018",2018-12-24,62
110034.XSHG,九州转债,"无/低成交, 量:910, 额:93148.0",2018-12-24,65
113510.XSHG,再升转债,"无/低成交, 量:4160, 额:388199.0",2018-12-24,67
127006.XSHE,敖东转债,"无/低成交, 量:3751, 额:362429.2279999999",2018-12-24,72
113511.XSHG,千禾转债,"无/低成交, 量:3380, 额:315010.0",2018-12-24,83
128017.XSHE,金禾转债,"无/低成交, 量:4078, 额:411265.11",2018-12-24,84
128022.XSHE,众信转债,"无/低成交, 量:3922, 额:365503.222",2018-12-24,88
113502.XSHG,嘉澳转债,"无/低成交, 量:3560, 额:318241.0",2018-12-24,94
128028.XSHE,赣锋转债,"无/低成交, 量:2062, 额:198275.597",2018-12-24,97
128018.XSHE,时达转债,"无/低成交, 量:4486, 额:392368.156",2018-12-24,98
128010.XSHE,蔚蓝转债,"无/低成交, 量:2315, 额:226148.1",2018-12-24,104
128043.XSHE,东音转债,"无/低成交, 量:2371, 额:223526.63",2019-01-02,14
128025.XSHE,特一转债,"无/低成交, 量:2508, 额:234808.83",2019-01-02,30
123002.XSHE,国祯转债,"无/低成交, 量:479, 额:50740.03",2019-01-02,32
113509.XSHG,新泉转债,"无/低成交, 量:4850, 额:467663.0",2019-01-02,37
128033.XSHE,迪龙转债,"无/低成交, 量:2087, 额:196592.341",2019-01-02,41
123010.XSHE,博世转债,"无/低成交, 量:4360, 额:399550.16",2019-01-02,56
113503.XSHG,泰晶转债,"无/低成交, 量:2840, 额:261852.0",2019-01-02,58
123009.XSHE,星源转债,"无/低成交, 量:720, 额:72217.35",2019-01-02,62
128045.XSHE,机电转债,"无/低成交, 量:3528, 额:371838.12",2019-01-02,63
128040.XSHE,华通转债,"无/低成交, 量:2486, 额:221703.575",2019-01-02,65
113507.XSHG,天马转债,"无/低成交, 量:4210, 额:386595.0",2019-01-02,66
128046.XSHE,利尔转债,"无/低成交, 量:1102, 额:108867.69",2019-01-02,75
113019.XSHG,玲珑转债,"无/低成交, 量:980, 额:97657.0",2019-01-02,76
113510.XSHG,再升转债,"无/低成交, 量:1920, 额:179177.0",2019-01-02,78
113009.XSHG,广汽转债,"无/低成交, 量:3620, 额:369747.0",2019-01-02,87
113511.XSHG,千禾转债,"无/低成交, 量:2440, 额:224911.0",2019-01-02,88
128017.XSHE,金禾转债,"无/低成交, 量:1719, 额:169576.887",2019-01-02,89
128015.XSHE,久其转债,"无/低成交, 量:5290, 额:490476.55",2019-01-02,93
128030.XSHE,天康转债,"无/低成交, 量:1686, 额:155299.508",2019-01-02,95
128016.XSHE,雨虹转债,"无/低成交, 量:372, 额:36536.156",2019-01-02,96
113510.XSHG,再升转债,"无/低成交, 量:4520, 额:424621.0",2019-01-07,78
113012.XSHG,骆驼转债,"无/低成交, 量:1510, 额:144276.0",2019-01-07,81
128043.XSHE,东音转债,"无/低成交, 量:4150, 额:406854.12",2019-01-14,14
113012.XSHG,骆驼转债,"无/低成交, 量:4200, 额:404634.0",2019-01-14,85
113016.XSHG,小康转债,"无/低成交, 量:4170, 额:418434.0",2019-01-21,11
128025.XSHE,特一转债,"无/低成交, 量:4089, 额:399870.273",2019-01-21,24
128027.XSHE,崇达转债,"无/低成交, 量:430, 额:45857.83",2019-01-21,59
128030.XSHE,天康转债,"无/低成交, 量:2713, 额:258392.72",2019-01-21,97
113010.XSHG,江南转债,"无/低成交, 量:300, 额:30970.0",2019-01-21,105
128025.XSHE,特一转债,"无/低成交, 量:2262, 额:221304.848",2019-01-28,23
123007.XSHE,道氏转债,"无/低成交, 量:4696, 额:466381.37",2019-01-28,35
128033.XSHE,迪龙转债,"无/低成交, 量:2329, 额:226982.764",2019-01-28,42
113504.XSHG,艾华转债,"无/低成交, 量:3610, 额:387235.0",2019-01-28,70
128029.XSHE,太阳转债,"无/低成交, 量:3495, 额:358790.263",2019-01-28,93
113510.XSHG,再升转债,"无/低成交, 量:4170, 额:399207.0",2019-01-28,97
128017.XSHE,金禾转债,"无/低成交, 量:685, 额:71258.99",2019-01-28,98
113010.XSHG,江南转债,规模小于一亿: 24032000.0,2019-01-28,104
128010.XSHE,蔚蓝转债,"无/低成交, 量:1720, 额:169302.06",2019-01-28,114
123013.XSHE,横河转债,"无/低成交, 量:4915, 额:478495.14",2019-02-11,11
128027.XSHE,崇达转债,"无/低成交, 量:1566, 额:171728.944",2019-02-11,59
128046.XSHE,利尔转债,"无/低成交, 量:2717, 额:282998.576",2019-02-11,68
110042.XSHG,航电转债,"无/低成交, 量:1250, 额:144462.0",2019-02-11,70
128017.XSHE,金禾转债,"无/低成交, 量:857, 额:89173.71",2019-02-11,95
113010.XSHG,江南转债,规模小于一亿: 24032000.0,2019-02-11,105
110031.XSHG,航信转债,"无/低成交, 量:4240, 额:464457.0",2019-02-11,110
113010.XSHG,江南转债,已公告强赎: 2019-01-25,2019-02-18,0
123013.XSHE,横河转债,规模小于一亿: 98168900.0,2019-03-11,71
110032.XSHG,三一转债,已公告强赎: 2019-03-05,2019-03-11,105
113504.XSHG,艾华转债,"无/低成交, 量:2150, 额:244160",2019-03-18,49
123013.XSHE,横河转债,规模小于一亿: 45510300.0,2019-03-18,103
110032.XSHG,三一转债,已公告强赎: 2019-03-05,2019-03-18,116
123013.XSHE,横河转债,规模小于一亿: 43753800.0,2019-03-25,57
128046.XSHE,利尔转债,"无/低成交, 量:2678, 额:298897",2019-03-25,98
123008.XSHE,康泰转债,已公告强赎: 2019-03-22,2019-03-25,106
110032.XSHG,三一转债,停牌,2019-03-25,120
123013.XSHE,横河转债,规模小于一亿: 43154700,2019-04-01,62
123008.XSHE,康泰转债,已公告强赎: 2019-03-22,2019-04-01,125
128040.XSHE,华通转债,停牌,2019-04-08,7
123013.XSHE,横河转债,规模小于一亿: 43130800.0,2019-04-08,48
113504.XSHG,艾华转债,"无/低成交, 量:1650, 额:190234",2019-04-08,83
113506.XSHG,鼎信转债,规模小于一亿: 98243342.35,2019-04-08,85
123008.XSHE,康泰转债,规模小于一亿: 89213500.0,2019-04-08,130
123006.XSHE,东财转债,已公告强赎: 2019-04-02,2019-04-08,131
128040.XSHE,华通转债,停牌,2019-04-15,15
128043.XSHE,东音转债,停牌,2019-04-15,22
113512.XSHG,景旺转债,已公告强赎: 2019-04-10,2019-04-15,32
123013.XSHE,横河转债,规模小于一亿: 41210100.0,2019-04-15,65
113506.XSHG,鼎信转债,规模小于一亿: 60208102.75,2019-04-15,82
113015.XSHG,隆基转债,停牌,2019-04-15,106
123006.XSHE,东财转债,已公告强赎: 2019-04-02,2019-04-15,129
123008.XSHE,康泰转债,规模小于一亿: 65419300.0,2019-04-15,133
128043.XSHE,东音转债,停牌,2019-04-22,33
123013.XSHE,横河转债,规模小于一亿: 40471000.0,2019-04-22,45
113512.XSHG,景旺转债,已公告强赎: 2019-04-10,2019-04-22,53
113506.XSHG,鼎信转债,规模小于一亿: 32679694.75,2019-04-22,119
113018.XSHG,常熟转债,已公告强赎: 2019-04-17,2019-04-22,121
123006.XSHE,东财转债,已公告强赎: 2019-04-02,2019-04-22,137
123008.XSHE,康泰转债,规模小于一亿: 34381300.0,2019-04-22,139
123013.XSHE,横河转债,规模小于一亿: 38530500.0,2019-04-29,6
113512.XSHG,景旺转债,已公告强赎: 2019-04-10,2019-04-29,72
113506.XSHG,鼎信转债,已公告强赎: 2019-04-11,2019-04-29,115
113018.XSHG,常熟转债,已公告强赎: 2019-04-17,2019-04-29,129
123006.XSHE,东财转债,已公告强赎: 2019-04-02,2019-04-29,134
123008.XSHE,康泰转债,规模小于一亿: 6873500.0,2019-04-29,146
123013.XSHE,横河转债,规模小于一亿: 38336500.0,2019-05-06,12
123006.XSHE,东财转债,已公告强赎: 2019-04-02,2019-05-06,94
113506.XSHG,鼎信转债,已公告强赎: 2019-04-11,2019-05-06,103
110044.XSHG,广电转债,规模小于一亿: 90330734.27,2019-05-06,115
113018.XSHG,常熟转债,已公告强赎: 2019-04-17,2019-05-06,128
128041.XSHE,盛路转债,规模小于一亿: 99993500.0,2019-05-06,136
123008.XSHE,康泰转债,已公告强赎: 2019-03-22,2019-05-06,145
123013.XSHE,横河转债,规模小于一亿: 38330500.0,2019-05-13,13
113018.XSHG,常熟转债,已公告强赎: 2019-04-17,2019-05-13,101
123006.XSHE,东财转债,已公告强赎: 2019-04-02,2019-05-13,129
128041.XSHE,盛路转债,规模小于一亿: 93231200.0,2019-05-13,137
110044.XSHG,广电转债,规模小于一亿: 82658796.21,2019-05-13,148
123008.XSHE,康泰转债,已公告强赎: 2019-03-22,2019-05-13,149
123013.XSHE,横河转债,规模小于一亿: 38324500.0,2019-05-20,13
123002.XSHE,国祯转债,"无/低成交, 量:2307, 额:259918.0",2019-05-20,58
113018.XSHG,常熟转债,已公告强赎: 2019-04-17,2019-05-20,109
123006.XSHE,东财转债,已公告强赎: 2019-04-02,2019-05-20,130
128041.XSHE,盛路转债,规模小于一亿: 91331400.0,2019-05-20,142
110044.XSHG,广电转债,规模小于一亿: 82648804.35,2019-05-20,150
123013.XSHE,横河转债,规模小于一亿: 38324500.0,2019-05-27,21
123004.XSHE,铁汉转债,"无/低成交, 量:4680, 额:472780.0",2019-05-27,36
123024.XSHE,岱勒转债,"无/低成交, 量:2196, 额:216434.0",2019-05-27,64
123007.XSHE,道氏转债,"无/低成交, 量:3230, 额:345714.0",2019-05-27,85
113504.XSHG,艾华转债,"无/低成交, 量:2940, 额:306066.0",2019-05-27,92
128041.XSHE,盛路转债,规模小于一亿: 90597400.0,2019-05-27,134
128017.XSHE,金禾转债,"无/低成交, 量:1366, 额:147524.0",2019-05-27,137
113507.XSHG,天马转债,规模小于一亿: 96269262.06,2019-05-27,145
110044.XSHG,广电转债,规模小于一亿: 82644824.19,2019-05-27,151
128025.XSHE,特一转债,"无/低成交, 量:3291, 额:356328.0",2019-06-03,24
123015.XSHE,蓝盾转债,"无/低成交, 量:4096, 额:447001.0",2019-06-03,27
123013.XSHE,横河转债,规模小于一亿: 38316500.0,2019-06-03,33
113510.XSHG,再升转债,"无/低成交, 量:1890, 额:192771.0",2019-06-03,65
123024.XSHE,岱勒转债,"无/低成交, 量:4276, 额:417579.0",2019-06-03,84
110056.XSHG,亨通转债,停牌,2019-06-03,109
